lamp_type_lupvalue,lamp_rating_w,Latitude,Longitude
9.0,,-37.78681186,144.9417056
9.0,8.0,-37.82381835,144.9474576
5.0,35.0,-37.81521288,144.9408482
13.0,35.0,-37.82348488,144.9472573
,,-37.81896009,144.9434945
9.0,200.0,-37.82014129,144.9601418
1.0,50.0,-37.81365783,144.9407324
5.0,70.0,-37.82434931,144.9442204
13.0,14.0,-37.82020273,144.946323
1.0,,-37.81757691,144.9517564
3.0,,-37.82046864,144.9452783
13.0,14.0,-37.82124957,144.9617649
9.0,,-37.81821806,144.9735649
12.0,,-37.82354473,144.9472823
,,-37.82504655,144.9470212
13.0,14.0,-37.82025041,144.946252
,,-37.81171963,144.9457806
13.0,70.0,-37.82342834,144.9517977
9.0,,-37.81872332,144.97394
,,-37.82340483,144.9517534
5.0,70.0,-37.82455167,144.9458404
9.0,,-37.78691962,144.9415145
1.0,,-37.82142519,144.9331737
,,-37.81998482,144.9649969
13.0,35.0,-37.81838113,144.945906
1.0,,-37.81500735,144.9412342
9.0,,-37.81427652,144.9431989
1.0,,-37.81754326,144.9514781
9.0,,-37.81491851,144.9412027
9.0,,-37.78682015,144.9416909
9.0,10.0,-37.82400895,144.9438718
9.0,,-37.81966714,144.9651418
1.0,4.0,-37.81537008,144.9410226
13.0,70.0,-37.82399651,144.9478589
10.0,14.0,-37.82458433,144.9454763
1.0,,-37.82121923,144.9333075
13.0,100.0,-37.82004383,144.9593237
13.0,,-37.81489815,144.9410434
9.0,,-37.82245673,144.9454063
9.0,,-37.81295141,144.9652523
1.0,4.0,-37.81501932,144.9419454
13.0,70.0,-37.82433854,144.9453963
9.0,,-37.82100787,144.9644092
12.0,,-37.8239711,144.9472942
1.0,,-37.81495044,144.9416435
3.0,36.0,-37.81774326,144.949552
9.0,,-37.81921239,144.9434135
9.0,,-37.81428212,144.9434469
1.0,,-37.81541418,144.9394745
,,-37.81420153,144.9437164
13.0,35.0,-37.82375579,144.9473473
1.0,50.0,-37.81479891,144.9418042
3.0,36.0,-37.81773081,144.9496796
1.0,150.0,-37.82401453,144.9480243
9.0,,-37.82268516,144.9464343
9.0,,-37.82206958,144.9445033
3.0,36.0,-37.81758207,144.9493375
,,-37.81964361,144.9650996
13.0,70.0,-37.80541534,144.9706359
9.0,8.0,-37.82452174,144.9466597
9.0,25.0,-37.81406755,144.9439023
,,-37.81419315,144.9437166
3.0,36.0,-37.81791779,144.9504692
13.0,150.0,-37.8216615,144.9692371
1.0,,-37.81835302,144.9451979
9.0,,-37.78668647,144.942109
,,-37.8116492,144.9459583
,,-37.81825017,144.9449075
9.0,,-37.81944491,144.9746538
1.0,,-37.82478384,144.9473827
13.0,14.0,-37.81118995,144.9698514
1.0,,-37.81746555,144.9521488
2.0,14.0,-37.82297723,144.9514206
9.0,,-37.81873762,144.9740237
1.0,18.0,-37.82424803,144.9473451
9.0,,-37.81938679,144.9746022
,,-37.8158635,144.9393781
1.0,50.0,-37.8145455,144.9428058
9.0,,-37.82268844,144.9464348
12.0,,-37.82334103,144.947259
9.0,,-37.78703568,144.9413086
9.0,,-37.82096231,144.9616988
5.0,70.0,-37.81636588,144.9453754
13.0,35.0,-37.82305668,144.941825
13.0,14.0,-37.81082335,144.9672483
1.0,,-37.82121868,144.9320754
5.0,150.0,-37.81753377,144.949826
,35.0,-37.81812577,144.9735086
3.0,14.0,-37.82201441,144.9444026
9.0,,-37.81481785,144.9417235
13.0,14.0,-37.81185956,144.9674655
3.0,36.0,-37.81755101,144.9496539
3.0,21.0,-37.82494749,144.9450927
9.0,3.0,-37.82384454,144.9480018
13.0,35.0,-37.8202246,144.9750666
13.0,14.0,-37.81088693,144.9673663
13.0,14.0,-37.81082441,144.9673381
3.0,14.0,-37.81125988,144.9693096
1.0,18.0,-37.82379339,144.9435138
9.0,,-37.819708,144.9678639
5.0,70.0,-37.8187118,144.9459375
2.0,14.0,-37.82271769,144.9515413
13.0,70.0,-37.82073269,144.95237
1.0,,-37.81525038,144.9409446
13.0,70.0,-37.81949612,144.9613032
13.0,70.0,-37.81971647,144.9603443
13.0,14.0,-37.81615893,144.9670391
1.0,18.0,-37.82363358,144.9433359
2.0,125.0,-37.81909138,144.9656477
9.0,,-37.82215262,144.9446053
9.0,,-37.82252223,144.9454814
9.0,3.0,-37.81201955,144.9670636
9.0,,-37.82055032,144.9641219
3.0,36.0,-37.81760361,144.9491143
9.0,,-37.81897489,144.9727656
,,-37.7976058,144.9237118
1.0,,-37.82021131,144.9506504
13.0,70.0,-37.8241985,144.9441056
2.0,80.0,-37.81923479,144.9652119
9.0,,-37.82260625,144.9458818
12.0,,-37.8230807,144.9471832
,,-37.84414707,144.9822837
9.0,,-37.8226868,144.9464346
9.0,3.0,-37.8238371,144.9479474
10.0,14.0,-37.82463911,144.9455323
,,-37.81983899,144.965032
1.0,,-37.81772949,144.950829
1.0,150.0,-37.81342722,144.950072
9.0,,-37.8160674,144.9669069
13.0,35.0,-37.82390962,144.9471137
,70.0,-37.82097616,144.9622637
,70.0,-37.82131387,144.9619903
12.0,,-37.82305193,144.9472139
9.0,,-37.81552856,144.9399018
3.0,14.0,-37.82359215,144.9432936
1.0,,-37.82100914,144.9332945
1.0,,-37.81525233,144.9409077
9.0,32.0,-37.82009078,144.9610273
13.0,70.0,-37.82395893,144.9476059
13.0,35.0,-37.8229898,144.9472455
13.0,14.0,-37.82121233,144.9617337
5.0,70.0,-37.81442824,144.9415793
12.0,,-37.82375872,144.9473305
2.0,14.0,-37.82292214,144.951438
,,-37.81879165,144.9429452
3.0,35.0,-37.8164524,144.983528
9.0,,-37.82279409,144.9467767
13.0,150.0,-37.82186808,144.9693431
,,-37.81819841,144.9449978
9.0,,-37.81379257,144.9440802
12.0,,-37.82382034,144.9472502
1.0,,-37.8211138,144.9330154
9.0,10.0,-37.82432804,144.9444387
9.0,,-37.8226435,144.9460592
5.0,150.0,-37.8176358,144.948783
,35.0,-37.81972512,144.9651019
5.0,70.0,-37.81638186,144.9455552
1.0,20.0,-37.81304183,144.94235
5.0,70.0,-37.81942303,144.9538315
9.0,,-37.80247276,144.9632022
9.0,,-37.81868069,144.9739734
13.0,14.0,-37.8118744,144.9674454
9.0,,-37.81834617,144.9736781
5.0,35.0,-37.81517507,144.9409507
9.0,,-37.81901313,144.9742706
13.0,70.0,-37.82441321,144.9460866
,,-37.81584091,144.939422
13.0,14.0,-37.81080322,144.9670632
,,-37.81842696,144.9444255
3.0,21.0,-37.82460462,144.9455702
1.0,,-37.81522269,144.9409283
3.0,35.0,-37.81654139,144.9835132
9.0,,-37.8224651,144.9454076
9.0,,-37.81840311,144.9737283
,,-37.82114994,144.9639119
,,-37.81585043,144.9393983
13.0,100.0,-37.81953849,144.9610578
3.0,14.0,-37.81989551,144.9650757
9.0,,-37.82266696,144.946171
13.0,14.0,-37.81633056,144.9671705
3.0,14.0,-37.8236946,144.9434012
13.0,14.0,-37.82019547,144.9447964
1.0,4.0,-37.81443119,144.9434887
13.0,70.0,-37.81911076,144.9536249
4.0,150.0,-37.81158914,144.9458678
,35.0,-37.82014076,144.9752795
5.0,70.0,-37.82420774,144.9441927
13.0,35.0,-37.8198436,144.9597314
13.0,14.0,-37.82023134,144.9462895
,,-37.81969094,144.965137
13.0,70.0,-37.82074701,144.9523855
1.0,50.0,-37.82510757,144.9463252
1.0,,-37.8155161,144.9453657
13.0,70.0,-37.82456816,144.9463933
1.0,,-37.81756709,144.9513896
9.0,,-37.81853834,144.9738477
3.0,36.0,-37.8175756,144.9494002
,,-37.81964361,144.9650996
1.0,,-37.81787837,144.9507099
3.0,,-37.81834454,144.9448907
12.0,,-37.8237889,144.9472735
1.0,20.0,-37.81345309,144.9412708
16.0,,-37.81538317,144.9405955
12.0,,-37.82389161,144.9473421
3.0,36.0,-37.81789835,144.9504025
3.0,,-37.82046965,144.9448039
13.0,35.0,-37.82381409,144.947451
13.0,70.0,-37.80536342,144.9714634
13.0,14.0,-37.82126251,144.9617635
9.0,,-37.82353656,144.9708398
9.0,,-37.78666245,144.9421492
13.0,150.0,-37.82204379,144.9698791
3.0,21.0,-37.82494705,144.9450674
9.0,,-37.8190268,144.9730043
9.0,25.0,-37.81421164,144.9434088
13.0,70.0,-37.81914712,144.9534976
12.0,,-37.82302007,144.9471648
1.0,50.0,-37.8149729,144.9412315
1.0,,-37.82108208,144.9333324
12.0,,-37.82362068,144.9473116
1.0,35.0,-37.82386492,144.9482049
,,-37.82349008,144.9517929
1.0,18.0,-37.82455746,144.9467642
2.0,125.0,-37.8199559,144.9658804
1.0,,-37.81483124,144.941966
13.0,70.0,-37.81022048,144.9725255
,,-37.82365487,144.9520479
9.0,,-37.8152779,144.940827
13.0,14.0,-37.81250268,144.9653882
12.0,,-37.82352905,144.9473501
9.0,,-37.81581885,144.9394646
,,-37.81418287,144.9437128
13.0,70.0,-37.81492987,144.9414094
,,-37.81841967,144.9447944
13.0,150.0,-37.82386798,144.9482403
12.0,,-37.82397981,144.9471642
1.0,,-37.81617666,144.9440716
13.0,14.0,-37.82022604,144.946315
9.0,,-37.81970164,144.9679416
13.0,70.0,-37.82442252,144.9461706
9.0,,-37.7869352,144.9416281
12.0,,-37.82391517,144.9471852
12.0,,-37.82394899,144.9471939
13.0,70.0,-37.82429662,144.9475193
9.0,,-37.81882297,144.974028
5.0,70.0,-37.81812171,144.9458279
13.0,35.0,-37.8247692,144.9453337
1.0,,-37.82096241,144.9542247
,,-37.81986466,144.9650732
5.0,70.0,-37.81951709,144.9522273
1.0,18.0,-37.82386983,144.9436079
9.0,,-37.81134848,144.9693213
1.0,,-37.81519238,144.9410103
3.0,36.0,-37.81795364,144.9508345
13.0,14.0,-37.82040173,144.9452342
3.0,36.0,-37.81777404,144.9492389
9.0,,-37.81928578,144.964653
5.0,70.0,-37.8251642,144.9470755
,,-37.82399476,144.9522061
1.0,,-37.81589076,144.9389202
1.0,,-37.82096519,144.9323874
9.0,32.0,-37.82017242,144.9608174
3.0,14.0,-37.82248473,144.950877
13.0,,-37.81528054,144.9406586
13.0,,-37.81516007,144.9409891
13.0,35.0,-37.82397217,144.9471321
9.0,,-37.81129227,144.9693807
5.0,70.0,-37.81963755,144.95181
13.0,70.0,-37.81896642,144.9727924
9.0,,-37.82189939,144.9443697
9.0,,-37.80778136,144.9631014
,,-37.81665475,144.9851145
,,-37.82402285,144.9520392
9.0,3.0,-37.81226015,144.9662434
9.0,,-37.8225375,144.9455542
13.0,14.0,-37.81583368,144.9668902
13.0,14.0,-37.81177798,144.9678585
1.0,,-37.81460433,144.9426889
12.0,,-37.82401131,144.9472645
13.0,35.0,-37.82308024,144.947162
9.0,,-37.81955704,144.9746892
13.0,14.0,-37.8109452,144.9671611
5.0,70.0,-37.82403948,144.9480429
3.0,14.0,-37.81123445,144.9693994
1.0,4.0,-37.81534924,144.9410756
5.0,70.0,-37.81861932,144.9467036
9.0,3.0,-37.812432,144.9656575
9.0,,-37.7868919,144.9417064
9.0,,-37.81552962,144.9400815
3.0,36.0,-37.81777611,144.949225
9.0,,-37.81170295,144.9681245
9.0,,-37.82258524,144.9457817
12.0,,-37.82297425,144.9471908
12.0,,-37.82307782,144.9472216
5.0,70.0,-37.82386513,144.9435081
9.0,,-37.80697294,144.9625155
9.0,,-37.81971753,144.9677002
,,-37.81998775,144.9670026
12.0,,-37.82284685,144.9471124
1.0,,-37.81486147,144.9392326
12.0,,-37.81186764,144.9448831
5.0,150.0,-37.8177366,144.9496169
9.0,9.0,-37.79372918,144.9307385
,,-37.82393296,144.9521774
1.0,,-37.81516374,144.9391872
9.0,,-37.81927884,144.9745064
1.0,150.0,-37.81447006,144.947479
13.0,35.0,-37.82303798,144.9471496
9.0,10.0,-37.82371275,144.9433308
9.0,,-37.81158666,144.9666532
1.0,150.0,-37.81364696,144.9503016
9.0,,-37.81948314,144.9746241
13.0,35.0,-37.823353,144.9473454
5.0,70.0,-37.81529917,144.9450858
,70.0,-37.81998436,144.9660969
9.0,,-37.78669448,144.9420956
3.0,36.0,-37.81771901,144.9505543
12.0,,-37.82386018,144.9472607
9.0,,-37.81875179,144.9739652
1.0,,-37.81497935,144.9412519
13.0,35.0,-37.81124716,144.9693981
1.0,,-37.81465401,144.9417333
,,-37.82063283,144.9640101
9.0,10.0,-37.82462015,144.9466201
9.0,,-37.81529399,144.9405051
12.0,,-37.82350221,144.9473496
13.0,35.0,-37.82399051,144.9473518
1.0,,-37.81469303,144.9423607
,,-37.82359308,144.9520191
1.0,,-37.81718499,144.9527268
,,-37.81400926,144.9441986
12.0,,-37.82284318,144.9471896
13.0,,-37.81519483,144.9404691
,,-37.82424661,144.9521427
,,-37.81649689,144.985144
12.0,,-37.82376411,144.9472881
,,-37.81856485,144.9440828
9.0,,-37.82243033,144.9453151
9.0,,-37.81528608,144.9408465
,,-37.82495137,144.9447167
13.0,14.0,-37.81096533,144.9671906
13.0,35.0,-37.82380123,144.9473324
12.0,,-37.82341148,144.9472724
5.0,35.0,-37.82473078,144.9453543
9.0,,-37.81532925,144.9411298
13.0,14.0,-37.82119432,144.9617592
9.0,,-37.82246677,144.9454078
13.0,35.0,-37.81989869,144.9597971
9.0,,-37.81433487,144.9427733
1.0,50.0,-37.81708162,144.9450992
13.0,14.0,-37.81079051,144.9671772
9.0,,-37.8194283,144.9746391
12.0,,-37.82394734,144.9473626
,,-37.82375787,144.9520958
13.0,14.0,-37.82024193,144.9463525
,,-37.81981719,144.9650428
12.0,,-37.82400775,144.9472865
13.0,,-37.81524642,144.940753
13.0,14.0,-37.8117462,144.9678142
,14.0,-37.78675232,144.9420255
1.0,4.0,-37.81530938,144.9411833
9.0,,-37.82107673,144.9640565
3.0,36.0,-37.81752431,144.9499831
9.0,,-37.81851692,144.9737578
3.0,36.0,-37.81780157,144.9489539
3.0,14.0,-37.81123021,144.9694142
9.0,,-37.82034001,144.945245
9.0,,-37.78698571,144.9415369
5.0,70.0,-37.81467822,144.9422544
,,-37.8142918,144.943337
9.0,32.0,-37.82015159,144.9608733
12.0,,-37.82397521,144.9472372
2.0,14.0,-37.78674914,144.9419899
9.0,,-37.81461255,144.9426305
13.0,70.0,-37.81802021,144.9458285
,125.0,-37.82034197,144.9638506
1.0,,-37.81479331,144.9417912
12.0,,-37.82353797,144.9473502
13.0,70.0,-37.81493803,144.9413864
9.0,,-37.82352597,144.9708411
,,-37.82031094,144.9452697
1.0,18.0,-37.82385085,144.9435842
13.0,70.0,-37.81992117,144.9665284
,,-37.82331499,144.9518896
,125.0,-37.82006223,144.9651324
2.0,14.0,-37.81958318,144.9635691
9.0,,-37.82239437,144.945337
12.0,,-37.8238688,144.9473807
13.0,,-37.81500738,144.9411111
13.0,35.0,-37.81962007,144.9743856
9.0,,-37.81429182,144.943337
13.0,14.0,-37.81119207,144.9698634
9.0,,-37.81897807,144.9727817
12.0,,-37.82374758,144.9472978
13.0,70.0,-37.82403127,144.9521917
1.0,4.0,-37.81542427,144.9416585
9.0,,-37.82242876,144.9453161
13.0,70.0,-37.81879382,144.9460945
9.0,,-37.81901515,144.9731076
10.0,14.0,-37.82461569,144.9455796
9.0,8.0,-37.8243639,144.9472725
9.0,,-37.78667847,144.9421224
3.0,,-37.81843565,144.9447794
9.0,3.0,-37.81198518,144.9671808
1.0,,-37.81515804,144.9411104
,,-37.82032999,144.9452534
3.0,14.0,-37.82188644,144.9445024
3.0,36.0,-37.81752319,144.9498327
13.0,70.0,-37.81473188,144.9408939
9.0,,-37.81445743,144.94284
9.0,,-37.81895501,144.974219
2.0,14.0,-37.78676398,144.9419618
,,-37.84443504,144.9802916
16.0,,-37.8229064,144.9478763
9.0,,-37.81445033,144.9428622
9.0,,-37.8226787,144.9462269
9.0,,-37.80981362,144.973467
1.0,20.0,-37.81338165,144.9414627
9.0,,-37.81959437,144.9747865
13.0,70.0,-37.82392447,144.948043
5.0,70.0,-37.8200818,144.9510188
9.0,,-37.81901197,144.9728179
13.0,14.0,-37.8108456,144.9672107
,,-37.82364457,144.9520431
3.0,36.0,-37.81780065,144.948969
,,-37.81937773,144.964253
13.0,14.0,-37.81114863,144.9698715
12.0,,-37.82383534,144.9473273
13.0,70.0,-37.81496956,144.9413036
1.0,,-37.82001569,144.9506623
13.0,14.0,-37.81090388,144.9673194
9.0,,-37.80259992,144.9631204
5.0,70.0,-37.81856883,144.9466809
9.0,,-37.81167661,144.9666848
3.0,14.0,-37.82241322,144.9511384
13.0,35.0,-37.81887999,144.9431736
9.0,,-37.82261296,144.9463621
13.0,35.0,-37.82468689,144.9453784
1.0,50.0,-37.8169257,144.9450311
2.0,250.0,-37.81914002,144.9353172
13.0,35.0,-37.81887797,144.9431716
2.0,125.0,-37.82034197,144.9638506
1.0,,-37.81523129,144.9389201
13.0,70.0,-37.80533375,144.9698514
9.0,,-37.82018272,144.9450468
,,-37.82385236,144.9519604
9.0,,-37.82261885,144.9463582
,,-37.8206785,144.9641708
5.0,35.0,-37.82468688,144.9453784
5.0,150.0,-37.81781123,144.9488599
1.0,50.0,-37.81396136,144.9399348
13.0,70.0,-37.82047328,144.9496901
13.0,14.0,-37.81077462,144.9671678
9.0,,-37.81451242,144.9432748
9.0,,-37.81903528,144.9729654
9.0,,-37.81896331,144.9742263
9.0,,-37.82278095,144.9467911
3.0,36.0,-37.81760969,144.9490506
9.0,,-37.81866645,144.9739609
1.0,50.0,-37.81384954,144.9402342
,,-37.82333025,144.951719
5.0,70.0,-37.81809304,144.9463035
5.0,70.0,-37.8251624,144.9471227
1.0,4.0,-37.81544899,144.9415915
3.0,36.0,-37.81758644,144.9492894
9.0,,-37.81971306,144.9748266
1.0,20.0,-37.82440687,144.947251
1.0,,-37.81734541,144.9521666
13.0,70.0,-37.81828415,144.9713185
13.0,70.0,-37.82015611,144.9500131
,,-37.81512213,144.9415302
3.0,36.0,-37.81494342,144.9413348
9.0,,-37.81957347,144.9747037
12.0,,-37.82293109,144.947178
13.0,14.0,-37.81176315,144.9678679
13.0,35.0,-37.82279499,144.947078
5.0,70.0,-37.82443186,144.9452358
5.0,35.0,-37.81828537,144.9458312
13.0,35.0,-37.81887929,144.9431797
9.0,,-37.82357576,144.9708425
13.0,70.0,-37.82442536,144.9461937
1.0,4.0,-37.81461348,144.9430094
1.0,20.0,-37.8136578,144.9407324
12.0,,-37.8230433,144.9472113
3.0,,-37.81884141,144.942686
3.0,,-37.81834984,144.9448425
9.0,9.0,-37.79387994,144.9307907
1.0,,-37.81746911,144.9517356
13.0,35.0,-37.82374439,144.9472365
1.0,,-37.82093864,144.9326662
13.0,35.0,-37.82381558,144.9474374
3.0,36.0,-37.81780484,144.9489207
1.0,18.0,-37.82461345,144.9466036
9.0,10.0,-37.82399155,144.9474197
16.0,,-37.82280439,144.9478145
9.0,,-37.82272564,144.9464506
5.0,70.0,-37.82047325,144.94969
16.0,,-37.82315444,144.9483348
1.0,18.0,-37.82361284,144.9433146
9.0,,-37.82354821,144.9707834
3.0,36.0,-37.81482767,144.9416325
9.0,,-37.81831763,144.9735818
1.0,20.0,-37.82399154,144.9474197
,,-37.82368187,144.9518816
9.0,,-37.82258333,144.9457726
,,-37.81991278,144.9650157
,,-37.81879685,144.9429504
13.0,70.0,-37.82005871,144.9656428
,,-37.81831899,144.9448998
1.0,35.0,-37.82385011,144.9480687
,,-37.81959556,144.9651562
1.0,,-37.81521823,144.9416826
13.0,35.0,-37.82319645,144.9471963
9.0,,-37.80787493,144.963144
2.0,14.0,-37.82297723,144.9515614
9.0,,-37.82088606,144.9641195
9.0,,-37.81488692,144.9410505
12.0,,-37.8232799,144.9472435
1.0,50.0,-37.82509437,144.9469792
1.0,,-37.82114979,144.9321358
12.0,,-37.82376706,144.9474341
,,-37.82363925,144.9518618
9.0,,-37.81491065,144.9411968
9.0,,-37.82244502,144.9454045
1.0,150.0,-37.81341662,144.9500701
9.0,,-37.81896324,144.9727589
12.0,,-37.82295698,144.9471857
1.0,50.0,-37.81454552,144.9428057
13.0,14.0,-37.81080746,144.9672469
3.0,36.0,-37.81775567,144.9494282
13.0,14.0,-37.81247196,144.9653895
1.0,,-37.81920226,144.9470247
1.0,50.0,-37.81501174,144.941252
13.0,35.0,-37.82294289,144.9471216
1.0,20.0,-37.81482586,144.9417309
12.0,,-37.82354689,144.9473504
3.0,36.0,-37.81493787,144.9413515
13.0,100.0,-37.8199506,144.9592888
9.0,,-37.81300817,144.9654995
1.0,,-37.82113359,144.9326777
9.0,,-37.81141245,144.966571
3.0,,-37.82039025,144.9453239
3.0,36.0,-37.81785918,144.9502946
9.0,,-37.81580401,144.9394874
,,-37.82376712,144.951921
5.0,35.0,-37.81726382,144.9453498
1.0,18.0,-37.8239483,144.9474325
12.0,,-37.82344763,144.9473096
9.0,10.0,-37.82408702,144.9439095
1.0,50.0,-37.81444326,144.942844
9.0,25.0,-37.81448646,144.9426863
13.0,35.0,-37.82339759,144.9473536
13.0,70.0,-37.83246628,144.9729842
9.0,,-37.81549889,144.9399903
1.0,50.0,-37.81719949,144.9451495
13.0,35.0,-37.82350657,144.9472581
1.0,,-37.81504723,144.9413834
9.0,,-37.81972177,144.9675997
3.0,14.0,-37.82373458,144.9434457
9.0,,-37.80248124,144.9632894
10.0,35.0,-37.82479112,144.9473606
,,-37.81581477,144.9394623
12.0,,-37.82388019,144.947151
9.0,3.0,-37.81221759,144.966224
1.0,500.0,-37.81595588,144.9439261
9.0,,-37.81581037,144.9394566
9.0,,-37.81916259,144.9744032
12.0,,-37.82378849,144.9474505
9.0,,-37.80812739,144.9632603
13.0,14.0,-37.81072164,144.9671987
12.0,,-37.82394452,144.9473249
9.0,10.0,-37.8239134,144.9435711
,70.0,-37.82117992,144.9620872
9.0,,-37.81471453,144.941752
13.0,150.0,-37.82183088,144.9696072
3.0,14.0,-37.81999721,144.9670257
9.0,3.0,-37.81205392,144.9669464
13.0,14.0,-37.81554763,144.9671021
1.0,18.0,-37.82440687,144.947251
,,-37.8158932,144.9393413
3.0,14.0,-37.82339896,144.9431139
5.0,70.0,-37.81534868,144.9450935
9.0,,-37.81903528,144.9728662
9.0,,-37.81539053,144.94097
9.0,,-37.81278948,144.9651801
,,-37.81945232,144.9651847
13.0,14.0,-37.81557835,144.9671182
9.0,10.0,-37.82405662,144.9435983
5.0,35.0,-37.81500736,144.9411111
9.0,,-37.81903951,144.9728917
9.0,,-37.80248654,144.963233
1.0,50.0,-37.81696489,144.9450485
,,-37.8236286,144.9518569
,,-37.81940468,144.9651449
12.0,,-37.81174113,144.9452098
,,-37.81834139,144.9446233
13.0,14.0,-37.81073224,144.9672563
13.0,70.0,-37.83238578,144.9730526
13.0,35.0,-37.82316476,144.947187
1.0,4.0,-37.81453259,144.9432209
1.0,50.0,-37.81727633,144.9451851
3.0,36.0,-37.81774122,144.9495713
16.0,,-37.82318979,144.9482784
12.0,,-37.82371349,144.9472683
9.0,,-37.81899396,144.9727763
12.0,,-37.82308936,144.9471858
,,-37.82414925,144.9522781
9.0,,-37.81589831,144.9393131
9.0,,-37.82258143,144.9457635
5.0,70.0,-37.81888305,144.946275
1.0,,-37.81511457,144.9411867
9.0,,-37.82246303,144.9451994
12.0,,-37.82036482,144.9596442
12.0,,-37.8231929,144.9472888
1.0,20.0,-37.82437015,144.9472824
5.0,70.0,-37.82055361,144.949411
5.0,70.0,-37.81797558,144.9464374
13.0,14.0,-37.81249209,144.9654378
10.0,14.0,-37.82461199,144.9455479
9.0,5.0,-37.82031238,144.9605844
,,-37.79756614,144.9220855
9.0,200.0,-37.82033738,144.9597976
1.0,35.0,-37.8238763,144.948348
3.0,36.0,-37.81774979,144.9494884
5.0,70.0,-37.81442048,144.9427953
1.0,14.0,-37.81910414,144.9655035
9.0,,-37.8151629,144.9416765
3.0,14.0,-37.82411804,144.9473811
9.0,10.0,-37.82394956,144.9436187
,,-37.81933082,144.9652255
9.0,5.0,-37.82023907,144.9607647
9.0,,-37.81032405,144.9642769
,,-37.82495377,144.9458252
,,-37.82361368,144.9520287
5.0,35.0,-37.81491511,144.9410539
5.0,70.0,-37.81445329,144.9427884
,,-37.82371667,144.9520766
9.0,,-37.8143198,144.9784757
5.0,150.0,-37.81781541,144.948814
13.0,35.0,-37.81995272,144.959545
13.0,70.0,-37.83234129,144.9728273
13.0,35.0,-37.82402872,144.9472438
1.0,,-37.82147843,144.9334258
,,-37.81592887,144.9392773
9.0,,-37.81925321,144.9744215
12.0,,-37.82392279,144.9471371
3.0,36.0,-37.81770401,144.9499492
1.0,,-37.81520367,144.9404147
12.0,,-37.82373334,144.9473412
1.0,150.0,-37.81364741,144.950309
9.0,,-37.81489706,144.9410584
1.0,,-37.82123262,144.9334109
,,-37.82341798,144.9519376
,,-37.81843659,144.9443738
13.0,70.0,-37.81515989,144.9415253
9.0,,-37.81547346,144.9396417
,70.0,-37.82089828,144.9620648
13.0,14.0,-37.81250692,144.965419
13.0,70.0,-37.81835325,144.9445922
5.0,70.0,-37.81990121,144.9516548
,,-37.81962931,144.9633708
9.0,,-37.82241489,144.9453999
9.0,,-37.81549995,144.9398898
3.0,36.0,-37.8177835,144.9491459
5.0,70.0,-37.82380259,144.9434329
9.0,,-37.8186735,144.973896
13.0,14.0,-37.81078521,144.9671236
13.0,150.0,-37.82131121,144.9695399
,,-37.82319577,144.9532689
9.0,,-37.81812206,144.9504724
1.0,,-37.81468276,144.9423536
9.0,,-37.81881585,144.9740217
3.0,18.0,-37.82238695,144.9512347
9.0,,-37.82245171,144.9454055
9.0,,-37.80980938,144.9735716
,,-37.81971529,144.9650861
9.0,,-37.82353232,144.9707928
13.0,35.0,-37.8234873,144.947364
13.0,70.0,-37.83229469,144.9728742
9.0,,-37.82254132,144.9455724
9.0,,-37.81526994,144.9407992
9.0,,-37.82274128,144.9465251
,70.0,-37.81994631,144.9663827
9.0,,-37.81895052,144.9727669
13.0,70.0,-37.8243601,144.9455885
5.0,35.0,-37.81521721,144.9410181
