feature,condition_rating,Latitude,Longitude
Seat,3.0,-37.79946096375671,144.94080697789784
Seat,3.41,-37.819354153464175,144.95444337543898
Bicycle Rails,2.24,-37.803765746877644,144.9517386969669
Bicycle Rails,2.24,-37.80408755961725,144.95168187518314
Bollard,2.25,-37.80214840281201,144.9484562877448
Bollard,2.25,-37.80214902632009,144.94846104067898
Bollard,2.25,-37.80215145976158,144.94849209313884
Bollard,2.25,-37.802152124799136,144.94849923001837
Bicycle Rails,2.25,-37.80204051058884,144.94802575475393
Bicycle Rails,2.25,-37.80204905575893,144.94802483679027
Bicycle Rails,2.25,-37.80214821955966,144.94801130246327
Bicycle Rails,2.25,-37.802020357806576,144.94778462346022
Bicycle Rails,2.25,-37.80213153295911,144.94778290894934
Bollard,3.0,-37.79290955392228,144.9697517294123
Bollard,3.18,-37.79100444043743,144.9325110371487
Bicycle Rails,2.25,-37.802123011532046,144.94778518919523
Bicycle Rails,2.25,-37.80200120691556,144.94767339512228
Bicycle Rails,2.25,-37.80200872565484,144.9476704611706
Bicycle Rails,2.25,-37.80209370121744,144.94745299628545
Bicycle Rails,2.25,-37.802084639353424,144.94745529153
Bicycle Rails,2.25,-37.80207107547571,144.9472406681361
Bicycle Rails,2.25,-37.8020613593518,144.947241618612
Bicycle Rails,2.25,-37.801926323387534,144.94690849246214
Bicycle Rails,2.25,-37.80191836419504,144.946912006562
Bicycle Rails,2.25,-37.801901555572144,144.94674392600555
Bicycle Rails,2.25,-37.80189358648831,144.94674687251825
Bicycle Rails,2.25,-37.80201362948012,144.9467214007067
Bicycle Rails,2.25,-37.802004027188666,144.94672371100478
Bollard,3.17,-37.795607108387934,144.92421770000442
Bicycle Rails,2.25,-37.801875072211814,144.9465378385652
Bicycle Rails,2.25,-37.801883178872764,144.94653761403137
Bicycle Rails,2.25,-37.80198758161121,144.946488610633
Bicycle Rails,2.25,-37.80197961253477,144.94649155717673
Bicycle Rails,2.25,-37.80185448383266,144.94627707178995
Bicycle Rails,2.25,-37.80184745806094,144.94627726641045
Bicycle Rails,2.25,-37.80183306269048,144.94609776178294
Bicycle Rails,2.25,-37.801827129687126,144.9460986075991
Bicycle Rails,2.25,-37.80192535124568,144.9459122349249
Bicycle Rails,2.25,-37.80191680609894,144.94591315312917
Litter Bin,3.44,-37.813882507743244,144.94217133379493
Litter Bin,3.44,-37.81409121586238,144.94167617486227
Litter Bin,2.88,-37.79594581742751,144.96789741786745
Bollard,3.0,-37.82162434395306,144.95564444815338
Bollard,3.0,-37.8216166213378,144.9556304605153
Bollard,3.0,-37.821607210970654,144.95561788272354
Seat,4.0,-37.79232230728816,144.9488631512193
Information Pillar,3.44,-37.81234982006994,144.9651863253379
Bollard,3.0,-37.82254594210736,144.97195781592316
Bollard,3.0,-37.82159788527825,144.95562575165505
Bollard,3.0,-37.82159311642144,144.95565212620335
Bollard,3.0,-37.821586984615664,144.95567785672202
Bollard,3.0,-37.82157947606028,144.95570214834967
Bollard,3.0,-37.82157060850011,144.95572602304821
Bollard,3.0,-37.82156003346765,144.9557501720665
Bollard,3.0,-37.821548534029645,144.95577298331492
Bollard,3.0,-37.82153576369034,144.95579526159412
Bollard,3.0,-37.821522687637554,144.9558155033971
Bollard,3.0,-37.82150922762678,144.95583439251803
Bicycle Rails,2.05,-37.799080679468474,144.93648821197834
Seat,3.05,-37.79571187913114,144.93325402708817
Litter Bin,3.05,-37.81537792272584,144.98550377790065
Bollard,3.05,-37.833248038094425,144.9840737783023
Bollard,2.05,-37.83331379964267,144.98455659608496
Bollard,3.05,-37.83331910896261,144.98458247157376
Bollard,2.94,-37.81628943070863,144.9373084094243
Bollard,3.05,-37.83334585247059,144.98481285582787
Bollard,2.05,-37.83335312784782,144.9848377688526
Bollard,1.05,-37.833379712753576,144.98506418077193
Bollard,1.05,-37.833409352699334,144.98528482852166
Bollard,3.05,-37.830912378450854,144.9862806957119
Bollard,3.05,-37.83085382371686,144.98620820713657
Bollard,3.06,-37.83562356825355,144.97745539522475
Bollard,3.06,-37.83560257064988,144.97746062747805
Bollard,1.06,-37.83529267381255,144.97767146191143
Bollard,3.06,-37.835272082028865,144.97766884271206
Drinking Fountain,3.44,-37.80774274876369,144.96308654177773
Bicycle Rails,4.16,-37.81253231938087,144.96224268699999
Bicycle Rails,4.16,-37.81252322938297,144.9622381660723
Seat,3.44,-37.81248408100291,144.9622203862264
Drinking Fountain,3.45,-37.81775113289117,144.9668727624917
Seat,4.0,-37.797397604407344,144.9740268150173
Seat,4.0,-37.797457092593206,144.97391741255436
Seat,4.0,-37.797482080691765,144.97400270167176
Seat,3.0,-37.79688949488179,144.974014917376
Litter Bin,3.39,-37.806999884210086,144.96874036348498
Bicycle Rails,4.16,-37.81315088549806,144.9625186350383
Bicycle Rails,4.16,-37.81314279419025,144.96251454095733
Bicycle Rails,4.16,-37.813133067784534,144.96250969667997
Seat,1.44,-37.812966008044135,144.96243784172162
Bicycle Rails,4.16,-37.81290976453334,144.96241121709005
Bicycle Rails,4.16,-37.81289798801698,144.9624076787253
Drinking Fountain,3.45,-37.814022713257685,144.96377589639772
Litter Bin,3.44,-37.80944189768007,144.95657854812455
Drinking Fountain,2.45,-37.81331469375451,144.9666513135716
Bollard,3.16,-37.82420321594541,144.9438805645728
Bollard,3.16,-37.82421882611298,144.94387138335549
Picnic Setting,4.0,-37.77938885666665,144.93978468353518
Drinking Fountain,3.4,-37.81261776692698,144.9683505786709
Drinking Fountain,3.4,-37.81191194838843,144.97076931535327
Drinking Fountain,3.4,-37.812116364293914,144.96242655579448
Bollard,3.1,-37.811210376430424,144.96592720649758
Drinking Fountain,3.44,-37.81553989313365,144.95836642425357
Bollard,3.09,-37.81571515316204,144.95753915415597
Bicycle Rails,3.17,-37.816720724906695,144.96266517223066
Bicycle Rails,3.1,-37.81797976725435,144.96186386510493
Bicycle Rails,3.09,-37.81759670669934,144.95516065471455
Bicycle Rails,3.09,-37.817600822576416,144.95514338757116
Seat,3.4,-37.81741363597897,144.95577062388526
Bicycle Rails,3.17,-37.81764691360314,144.9594987828848
Bollard,3.17,-37.795501005279505,144.92412368533988
Information Pillar,3.45,-37.81682712482088,144.9644819841878
Bicycle Rails,3.17,-37.81672242786835,144.9626542199516
Bicycle Rails,3.1,-37.81798203220333,144.96185414676742
Bicycle Rails,3.1,-37.81797889632736,144.96187081868706
Bicycle Rails,3.1,-37.81798031326114,144.96185896526777
Drinking Fountain,3.44,-37.81237811232576,144.96521212904446
Drinking Fountain,3.44,-37.81437201868546,144.96613327636365
Seat,4.41,-37.81002797063666,144.9613535392866
Bicycle Rails,4.12,-37.80997439607889,144.96133013708106
Seat,3.41,-37.81006693505213,144.9613710960251
Drinking Fountain,3.45,-37.81600551227767,144.9651330881475
Drinking Fountain,3.42,-37.811050947085775,144.96714245008525
Bicycle Rails,2.96,-37.805405309378266,144.96023025902798
Bicycle Rails,2.33,-37.80087854471397,144.97168928819005
Bollard,3.13,-37.81190124020239,144.97314048565076
Drinking Fountain,3.42,-37.81243580767888,144.97368439844223
Bollard,3.12,-37.80742109933901,144.95197730991129
Bicycle Rails,3.15,-37.8066206633476,144.96165260924764
Bicycle Rails,4.15,-37.806618629635246,144.96163403756069
Bicycle Rails,3.13,-37.798931254024765,144.95361261636464
Bicycle Rails,3.13,-37.79894000964285,144.9536030618906
Seat,4.0,-37.79866176772462,144.922824994307
Seat,4.0,-37.79865762454548,144.92285577429845
Bollard,3.14,-37.79425296912182,144.91664731828996
Bollard,3.15,-37.81122144624049,144.9457279973958
Bollard,3.15,-37.81123245589497,144.94571337992002
Bollard,3.15,-37.811234675947574,144.94570116427732
Bicycle Rails,3.11,-37.80028485779768,144.96361694682574
Bicycle Rails,3.11,-37.80028503883995,144.9636378393423
Bicycle Rails,3.11,-37.800296214072624,144.96373168470276
Bicycle Rails,3.11,-37.80028988829631,144.96366291942832
Bollard,3.15,-37.81124267563021,144.94569480869188
Bollard,3.15,-37.81124887769461,144.9456783934389
Bollard,3.15,-37.81145185664881,144.9458973348242
Bollard,3.15,-37.81146367896836,144.9458828083925
Bollard,3.15,-37.81146986323231,144.9458653712869
Bicycle Rails,2.95,-37.818060796349364,144.9495219018775
Bicycle Rails,2.95,-37.81806581321706,144.9494994973773
Seat,3.3,-37.81802541473787,144.9496377308866
Seat,3.36,-37.818897693554604,144.9460358245029
Bicycle Rails,4.15,-37.80666318264257,144.96403225495453
Bicycle Rails,4.15,-37.80666520049294,144.96405514331897
Bollard,2.82,-37.793176162449804,144.94541427552008
Bollard,3.15,-37.81395627688702,144.94319560632408
Bollard,3.15,-37.81394669982389,144.94317871945265
Bollard,3.15,-37.81393651802622,144.94316332609066
Bicycle Rails,3.15,-37.81343846687062,144.94352088218614
Bicycle Rails,3.15,-37.81344827979142,144.94351515740874
Bicycle Rails,3.15,-37.81345807883108,144.9435086378628
Bicycle Rails,3.15,-37.81346850838595,144.94350210081828
Litter Bin,3.44,-37.81421307076026,144.94306432046142
Litter Bin,3.44,-37.814210529683464,144.94305814330642
Litter Bin,3.44,-37.81420764039883,144.94373888060727
Information Pillar,3.24,-37.822243356955404,144.94691247669593
Seat,4.0,-37.820180106640585,144.94506224902153
Bollard,3.17,-37.81429380129504,144.97029072381773
Bollard,3.17,-37.814995434650406,144.96788076553466
Bollard,3.14,-37.793808622594455,144.9176828862759
Bollard,3.14,-37.793635582766,144.9178043734809
Bollard,3.14,-37.79373479493676,144.91789573116404
Bollard,3.14,-37.79374613002501,144.91789461798442
Litter Bin,3.45,-37.81454721276175,144.9734194686705
Litter Bin,3.43,-37.81466987084038,144.93781411794205
Litter Bin,3.43,-37.81466605476388,144.93782263015973
Bicycle Rails,2.96,-37.823305416221515,144.9416392254394
Bicycle Rails,2.96,-37.82329909344706,144.94162292792433
Bicycle Rails,2.96,-37.82329429323962,144.941611246044
Bicycle Rails,2.96,-37.82322157205651,144.94133310902754
Seat,3.44,-37.82233698872174,144.93934503340333
Bollard,4.0,-37.77960084287763,144.95822052330055
Bollard,4.0,-37.77960383193264,144.9582317952004
Bicycle Rails,3.09,-37.811929154333136,144.95952058940705
Seat,3.44,-37.82232894211782,144.93928175107345
Seat,3.44,-37.822399528841316,144.9391081277436
Seat,3.44,-37.822386790871676,144.93902395864325
Seat,3.44,-37.82221643269152,144.93879535010439
Litter Bin,3.44,-37.822183092085716,144.93833742120447
Litter Bin,3.44,-37.8221819348564,144.9383227981752
Seat,3.44,-37.822138180470716,144.93843330515512
Drinking Fountain,3.3,-37.822177747738806,144.93826895163244
Bicycle Rails,3.16,-37.82225774658043,144.93847337566433
Bicycle Rails,3.16,-37.822255199889554,144.93846174505342
Bicycle Rails,3.16,-37.82197578087106,144.93742945620292
Bollard,1.79,-37.79026963286954,144.9343399220054
Bicycle Rails,3.16,-37.821982214421055,144.93742632332922
Seat,3.44,-37.82196418690017,144.93737979229832
Bollard,3.03,-37.813384795587346,144.94365209481342
Bollard,2.94,-37.812335152666016,144.94109156234018
Bollard,2.94,-37.81234602002584,144.94107399453426
Bollard,2.94,-37.81240076807075,144.94093752684225
Bollard,2.94,-37.812410308858034,144.9409162473357
Bollard,2.94,-37.812455355846254,144.9407867508642
Bollard,2.79,-37.788772096517924,144.93462974546497
Bollard,2.79,-37.78878813807315,144.9346246430257
Bicycle Rails,3.15,-37.801350373192136,144.96217696713995
Bicycle Rails,3.15,-37.80130560822077,144.96218353555759
Bicycle Rails,3.15,-37.80125766144929,144.9621937122376
Bicycle Rails,3.15,-37.801241377536314,144.96219529555614
Bollard,2.82,-37.79347217340313,144.94459682819746
Bollard,3.16,-37.82250623708784,144.94704731400435
Bollard,2.76,-37.79717456056041,144.9342136804218
Bollard,2.76,-37.79716677442525,144.9342116259763
Bollard,1.98,-37.79826428015149,144.9333622122281
Bollard,2.36,-37.79818505378748,144.9333152447804
Bollard,2.36,-37.79818483294203,144.9333232008043
Bicycle Rails,3.16,-37.80482526313069,144.93543205762734
Bicycle Rails,1.56,-37.80118308083566,144.9327352442845
Litter Bin,3.02,-37.784766025298616,144.9585314340422
Litter Bin,3.34,-37.80672479271262,144.96099925520016
Bicycle Rails,2.96,-37.82341870869217,144.94065063825033
Bicycle Rails,2.96,-37.82342549865387,144.94064726846364
Bicycle Rails,2.96,-37.823432172721816,144.9406424249885
Bicycle Rails,2.96,-37.823440197889745,144.94063754395356
Litter Bin,2.88,-37.79501411297538,144.96777872105048
Litter Bin,3.17,-37.82320462398046,144.95190482091928
Litter Bin,3.03,-37.81434518524607,144.94461780718342
Seat,3.45,-37.81713722411101,144.9612320275104
Bicycle Rails,2.96,-37.82344941983132,144.94063410655846
Bicycle Rails,2.96,-37.82345801324553,144.9406308002432
Drinking Fountain,3.3,-37.82340947086067,144.94065316721642
Seat,3.3,-37.82349414158702,144.94068182861557
Bicycle Rails,3.16,-37.81055508096501,144.96016782433094
Bicycle Rails,3.16,-37.81054792811363,144.96019709997407
Bicycle Rails,3.16,-37.810749895159724,144.96029672516843
Bicycle Rails,3.16,-37.8107469938882,144.9603061193355
Bollard,3.16,-37.79955795007252,144.92749800038558
Bollard,2.45,-37.80354366937514,144.94842392363293
Bollard,2.45,-37.80356110023737,144.94842094253966
Bollard,2.45,-37.80357852121042,144.948417393828
Seat,4.0,-37.83092831660034,144.9741301266954
Bollard,2.76,-37.79921107757979,144.92788656906043
Bollard,2.76,-37.799216035398715,144.927891768345
Bollard,2.76,-37.79903461073206,144.92819802815237
Bollard,2.76,-37.79904074148386,144.92820330824281
Bollard,2.76,-37.79892359511581,144.9283880673544
Bollard,2.76,-37.79871059839291,144.92876437099326
Bollard,2.76,-37.798598063256314,144.92893980040824
Bollard,2.76,-37.79860516282005,144.9289438041995
Bollard,2.76,-37.79847999996972,144.92914423044516
Bollard,2.76,-37.79848603461926,144.92914917255158
Bollard,2.76,-37.79804241972463,144.9298788654958
Bicycle Rails,2.96,-37.80493529886345,144.9603159967653
Bicycle Rails,3.17,-37.803150526052185,144.95835591344868
Bicycle Rails,3.17,-37.80313985787847,144.95835393568942
Bicycle Rails,3.17,-37.80424049556985,144.9582569531508
Bicycle Rails,3.17,-37.804251189332284,144.95826040674424
Bollard,2.2,-37.796338318447205,144.9554868247239
Bollard,2.76,-37.79805342405026,144.92988968806173
Bollard,2.76,-37.797938569170526,144.93006654178149
Bollard,2.76,-37.79794461974484,144.9300723920381
Bollard,2.76,-37.79783767963036,144.93023812166464
Bollard,1.0,-37.79784519530751,144.9302452938596
Bollard,2.09,-37.81649600641793,144.9703325290073
Litter Bin,2.86,-37.84110627286157,144.98585754995776
Information Pillar,3.25,-37.810907258622045,144.95735531023473
Information Pillar,3.24,-37.81234982006994,144.9651863253379
Bollard,2.76,-37.79819203017645,144.92978235658344
Bollard,2.76,-37.79831805844968,144.92959008505056
Bollard,2.76,-37.798310590630976,144.92958563721513
Bollard,2.76,-37.79757028537131,144.93069872403947
Bollard,2.76,-37.797575501321354,144.93070323478958
Bollard,2.76,-37.79744272538949,144.9310860313498
Bollard,2.76,-37.79743488735941,144.9310810258986
Bollard,2.76,-37.79759758154998,144.93082640837605
Bollard,2.76,-37.797591554945704,144.93082192023746
Bicycle Rails,3.16,-37.82281440634354,144.94016256514695
Bicycle Rails,3.16,-37.82283668163301,144.9401531980149
Bicycle Rails,3.17,-37.817360918854526,144.96045282836616
Bicycle Rails,3.17,-37.81736339530652,144.96044492183935
Bicycle Rails,3.16,-37.822822900413776,144.94015358119742
Bicycle Rails,3.16,-37.82285030988206,144.94014407130652
Bicycle Rails,3.16,-37.82286581707566,144.94013932304478
Bollard,3.18,-37.789906554038005,144.93348745584763
Bollard,3.18,-37.789897558642046,144.93348838781446
Bollard,3.18,-37.790141159153535,144.9334377676001
Bollard,3.18,-37.79014947725194,144.93349068062184
Bollard,3.18,-37.79140706230896,144.93327474124573
Bollard,3.18,-37.79168189419046,144.93322188603048
Bollard,3.18,-37.79169486476176,144.93322152458023
Bollard,3.18,-37.79167721647204,144.93315047385573
Bollard,3.18,-37.79169354366268,144.93315138156618
Bollard,3.18,-37.79288346064197,144.93298228708147
Bollard,3.15,-37.815151922866875,144.94030173931398
Bollard,3.18,-37.792892448057934,144.93298090097542
Bollard,3.18,-37.79288266417529,144.9329317744514
Bollard,3.18,-37.79288656365184,144.93292803179952
Bicycle Rails,2.89,-37.79324659056238,144.97005468655644
Bicycle Rails,2.89,-37.793248899033884,144.97006836444902
Drinking Fountain,3.45,-37.793822787803755,144.958038101861
Bollard,2.18,-37.79300554132046,144.93254428427923
Seat,1.59,-37.79462651985046,144.919808888597
Seat,1.59,-37.79466256909159,144.9198141233959
Seat,1.59,-37.79476288976723,144.91980506328017
Seat,1.59,-37.79470855438803,144.91982066937967
Seat,1.59,-37.79487114340004,144.9196175983375
Seat,1.59,-37.79486760858307,144.91955523718397
Seat,1.59,-37.79484780452089,144.91949015268057
Bollard,2.8,-37.794929120581486,144.91982856424917
Bicycle Rails,2.92,-37.79676997423668,144.9741025639613
Seat,3.0,-37.79653903145247,144.9260039128477
Seat,3.05,-37.795687164737,144.933257895732
Bollard,2.8,-37.79493655420053,144.91981575008873
Bollard,2.8,-37.794945030594434,144.91980074895207
Bollard,2.8,-37.79492347036835,144.91984030630232
Litter Bin,3.0,-37.81469671348955,144.9792657830204
Litter Bin,3.0,-37.81469518893258,144.9792557145759
Seat,3.0,-37.8148383308279,144.97925249288642
Drinking Fountain,4.0,-37.8148665286666,144.979341237583
Litter Bin,4.0,-37.814865283684554,144.97940522605265
Litter Bin,4.0,-37.81487386620133,144.97940646878453
Seat,5.0,-37.81520211528224,144.97930902684274
Seat,5.0,-37.81522137047861,144.9793020267878
Seat,4.0,-37.815237039696726,144.97941689998706
Bollard,2.17,-37.81532136407894,144.9667777803797
Bollard,3.03,-37.817901541489924,144.98111845747275
Litter Bin,4.0,-37.81540385171361,144.9794381380142
Litter Bin,4.0,-37.81540130711006,144.9794263933321
Drinking Fountain,4.0,-37.81536210793982,144.97970486535712
Seat,4.0,-37.815260264186115,144.9798565670159
Seat,4.0,-37.81520081190247,144.979884314923
Seat,4.0,-37.81507965668969,144.97988216503214
Seat,4.0,-37.81489252584298,144.97993724849812
Seat,4.0,-37.81477972328105,144.9799229432566
Bicycle Rails,2.4,-37.79349986523445,144.92121697807258
Bicycle Rails,2.4,-37.79221693359807,144.92201742570322
Bicycle Rails,2.4,-37.792221567262914,144.92200934665982
Bicycle Rails,2.42,-37.7953295557254,144.94247914000968
Bicycle Rails,2.42,-37.795327898378254,144.94246680737265
Bicycle Rails,2.42,-37.795687441421414,144.94241890045626
Bollard,3.13,-37.81205231754037,144.97321086998014
Bollard,2.13,-37.8123200679611,144.97333190653913
Bollard,3.03,-37.81708534229797,144.98125497650526
Bicycle Rails,2.42,-37.795685411871396,144.94240589669377
Bicycle Rails,2.42,-37.79506642358859,144.9430214451549
